protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A7W7M941	DUF4253 domain-containing protein	117	BJY16_005077	135948	Actinoplanes octamycinicus	Actinoplanes octamycinicus	True	IPR025349	domain		117	3	117	CONTINUOUS	DUF4253
A0A7W7QUJ9	DUF4253 domain-containing protein	277	FHS44_007171	1706840	Streptosporangium saharense	Streptosporangium saharense	True	IPR025349	domain		277	170	277	CONTINUOUS	DUF4253
A0A7W7RSG7	DUF4253 domain-containing protein	264	FHR32_001048	47479	Streptosporangium album	Streptosporangium album	True	IPR025349	domain		264	157	264	CONTINUOUS	DUF4253
A0A7W7T4K2	DUF4253 domain-containing protein	283	F4559_003804	413306	Saccharothrix violaceirubra	Saccharothrix violaceirubra	True	IPR025349	domain		283	173	283	CONTINUOUS	DUF4253
A0A7W7XFV8	DUF4253 domain-containing protein	252	GGE06_006778	2663842	Streptomyces nymphaeiformis	Streptomyces nymphaeiformis	True	IPR025349	domain		252	144	252	CONTINUOUS	DUF4253
A0A7W8AF84	DUF4253 domain-containing protein	272	HNR40_010083	714136	Nonomuraea endophytica	Nonomuraea endophytica	True	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0A7W8BRH2	DUF4253 domain-containing protein	209	FHS32_005005	67303	Streptomyces griseoloalbus	Streptomyces griseoloalbus	True	IPR025349	domain		209	102	209	CONTINUOUS	DUF4253
A0A7W8EZ93	DUF4253 domain-containing protein	144	FHS40_008821	68270	Streptomyces spectabilis	Streptomyces spectabilis	True	IPR025349	domain		144	57	144	CONTINUOUS	DUF4253
A0A7W9DS65	DUF4253 domain-containing protein	284	BJ981_003804	763782	Sphaerisporangium krabiense	Sphaerisporangium krabiense	True	IPR025349	domain		284	177	284	CONTINUOUS	DUF4253
A0A7W9GJU1	DUF4253 domain-containing protein	268	HD596_011865	882448	Nonomuraea jabiensis	Nonomuraea jabiensis	True	IPR025349	domain		268	161	268	CONTINUOUS	DUF4253
A0A7W9H6P5	DUF4253 domain-containing protein	261	HDA41_004631	36816	Streptomyces caelestis	Streptomyces caelestis	True	IPR025349	domain		261	151	261	CONTINUOUS	DUF4253
A0A7W9LYH8	DUF4253 domain-containing protein	284	F4560_000584	1105145	Saccharothrix ecbatanensis	Saccharothrix ecbatanensis	True	IPR025349	domain		284	174	284	CONTINUOUS	DUF4253
A0A7W9M0Y6	DUF4253 domain-containing protein	284	F4560_003076	1105145	Saccharothrix ecbatanensis	Saccharothrix ecbatanensis	True	IPR025349	domain		284	181	261	CONTINUOUS	DUF4253
A0A7W9MI97	DUF4253 domain-containing protein	283	F4562_004817	1816182	Streptosporangium becharense	Streptosporangium becharense	True	IPR025349	domain		283	176	283	CONTINUOUS	DUF4253
A0A7W9Q4F1	DUF4253 domain-containing protein	351	FHS42_000358	1042984	Streptomyces zagrosensis	Streptomyces zagrosensis	True	IPR025349	domain		351	242	351	CONTINUOUS	DUF4253
A0A7W9UQ63	DUF4253 domain-containing protein	270	FHS34_002550	67293	Streptomyces echinatus	Streptomyces echinatus	True	IPR025349	domain		270	162	270	CONTINUOUS	DUF4253
A0A7W9WGB7	DUF4253 domain-containing protein	261	HNR57_001973	66375	Streptomyces paradoxus	Streptomyces paradoxus	True	IPR025349	domain		261	151	261	CONTINUOUS	DUF4253
A0A7X0C955	DUF4253 domain-containing protein	272	FHU36_005951	1124761	Nonomuraea muscovyensis	Nonomuraea muscovyensis	True	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0A7X0II51	DUF4253 domain-containing protein	283	BJ992_005037	321317	Sphaerisporangium rubeum	Sphaerisporangium rubeum	True	IPR025349	domain		283	176	283	CONTINUOUS	DUF4253
A0A7X0KXI7	FtsX-like permease family protein	1191	BKA00_001295	46159	Actinomadura coerulea	Actinomadura coerulea	True	IPR025349	domain		1191	1084	1191	CONTINUOUS	DUF4253
A0A7X0NQU9	DUF4253 domain-containing protein	272	HD593_002659	46180	Nonomuraea rubra	Nonomuraea rubra	True	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0A7X0PKY9	DUF4253 domain-containing protein	641	HNP48_006603	592050	Acidovorax soli	Acidovorax soli	True	IPR025349	domain		641	535	638	CONTINUOUS	DUF4253
A0A7X1LNV1	DUF4253 domain-containing protein	257	H1R13_02610	178566	Streptomyces mexicanus	Streptomyces mexicanus	True	IPR025349	domain		257	153	257	CONTINUOUS	DUF4253
A0A7X6D0T4	DUF4253 domain-containing protein	250	HCN56_10415	700599	Streptomyces lonarensis	Streptomyces lonarensis	True	IPR025349	domain		250	140	250	CONTINUOUS	DUF4253
A0A7X6RSM3	DUF4253 domain-containing protein	260	HGB44_24520	146802	Nocardiopsis alborubida	Nocardiopsis alborubida	True	IPR025349	domain		260	150	260	CONTINUOUS	DUF4253
A0A7Y6I3D8	DUF4253 domain-containing protein	272	HTZ77_05065	2741721	Nonomuraea montanisoli	Nonomuraea montanisoli	True	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0A7Y6IRU1	DUF4253 domain-containing protein	272	HT134_22560	1712872	Nonomuraea rhodomycinica	Nonomuraea rhodomycinica	True	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0A7Y9DMD4	DUF4253 domain-containing protein	258	BJ968_002817	37633	Kineococcus aurantiacus	Kineococcus aurantiacus	True	IPR025349	domain		258	150	258	CONTINUOUS	DUF4253
A0A7Y9GBC5	DUF4253 domain-containing protein	279	BJ999_003695	46158	Actinomadura citrea	Actinomadura citrea	True	IPR025349	domain		279	172	279	CONTINUOUS	DUF4253
A0A7Y9J3M2	DUF4253 domain-containing protein	237	BJ983_000294	663602	Actinomycetospora corticicola	Actinomycetospora corticicola	True	IPR025349	domain		237	122	237	CONTINUOUS	DUF4253
A0A7Y9J3S6	DUF4253 domain-containing protein	235	BJ983_000248	663602	Actinomycetospora corticicola	Actinomycetospora corticicola	True	IPR025349	domain		235	124	235	CONTINUOUS	DUF4253
A0A7Y9JM32	DUF4253 domain-containing protein	279	BJY14_008177	46163	Actinomadura luteofluorescens	Actinomadura luteofluorescens	True	IPR025349	domain		279	172	279	CONTINUOUS	DUF4253
A0A7Z1AVP3	DUF4253 domain-containing protein	318	BLA60_29485	485602	Actinophytocola xinjiangensis	Actinophytocola xinjiangensis	True	IPR025349	domain		318	215	313	CONTINUOUS	DUF4253
A0A810N797	DUF4253 domain-containing protein	265	Prubr_61580	338584	Polymorphospora rubra	Polymorphospora rubra	True	IPR025349	domain		265	156	265	CONTINUOUS	DUF4253
A0A810Q681	Knr4/Smi1-like domain-containing protein	2063	MM59RIKEN_11180	2714358	Pusillibacter faecalis	Pusillibacter faecalis	False	IPR025349	domain		2063	1956	2063	CONTINUOUS	DUF4253
A0A837KMU6	DUF4253 domain-containing protein	253	BFO01nite_49230	54913	Brevibacillus formosus	Brevibacillus formosus	True	IPR025349	domain		253	148	253	CONTINUOUS	DUF4253
A0A839DP17	DUF4253 domain-containing protein	284	FHX42_000069	1000566	Halosaccharopolyspora lacisalsi	Halosaccharopolyspora lacisalsi	True	IPR025349	domain		284	176	284	CONTINUOUS	DUF4253
A0A839RZ24	DUF4253 domain-containing protein	267	FHS23_001299	1470180	Prauserella isguenensis	Prauserella isguenensis	True	IPR025349	domain		267	160	267	CONTINUOUS	DUF4253
A0A839XR78	DUF4253 domain-containing protein	262	FB384_002342	577680	Prauserella sediminis	Prauserella sediminis	True	IPR025349	domain		262	155	261	CONTINUOUS	DUF4253
A0A840BL64	DUF4253 domain-containing protein	656	GGR36_001680	1193620	Niveibacterium umoris	Niveibacterium umoris	True	IPR025349	domain		656	550	656	CONTINUOUS	DUF4253
A0A840IYK9	DUF4253 domain-containing protein	254	BJY18_005436	1181879	Amycolatopsis jiangsuensis	Amycolatopsis jiangsuensis	True	IPR025349	domain		254	146	253	CONTINUOUS	DUF4253
A0A840MV54	DUF4253 domain-containing protein	221	HNQ59_003520	714531	Chitinivorax tropicus	Chitinivorax tropicus	True	IPR025349	domain		221	115	221	CONTINUOUS	DUF4253
A0A840NJB7	DUF4253 domain-containing protein	280	BJ969_005058	455344	Saccharopolyspora gloriosae	Saccharopolyspora gloriosae	True	IPR025349	domain		280	172	280	CONTINUOUS	DUF4253
A0A840P374	DUF4253 domain-containing protein	279	HNP84_002069	1073253	Thermocatellispora tengchongensis	Thermocatellispora tengchongensis	True	IPR025349	domain		279	172	279	CONTINUOUS	DUF4253
A0A840Q8W5	DUF4253 domain-containing protein	278	BJ970_002419	664693	Saccharopolyspora phatthalungensis	Saccharopolyspora phatthalungensis	True	IPR025349	domain		278	170	278	CONTINUOUS	DUF4253
A0A841B4D5	DUF4253 domain-containing protein	251	HDA45_003355	336628	Amycolatopsis umgeniensis	Amycolatopsis umgeniensis	True	IPR025349	domain		251	143	250	CONTINUOUS	DUF4253
A0A841D1T4	DUF4253 domain-containing protein	275	FHS22_001548	1999	Planomonospora venezuelensis	Planomonospora venezuelensis	True	IPR025349	domain		275	168	275	CONTINUOUS	DUF4253
A0A841ERK9	DUF4253 domain-containing protein	189	HNP25_002321	502909	Arcicella rosea	Arcicella rosea	True	IPR025349	domain		189	87	189	CONTINUOUS	DUF4253
A0A841FS94	DUF4253 domain-containing protein	258	HNR73_007026	714109	Phytomonospora endophytica	Phytomonospora endophytica	True	IPR025349	domain		258	150	258	CONTINUOUS	DUF4253
A0A841FTF2	DUF4253 domain-containing protein	290	HNR73_004891	714109	Phytomonospora endophytica	Phytomonospora endophytica	True	IPR025349	domain		290	183	286	CONTINUOUS	DUF4253
A0A841FXG7	DUF4253 domain-containing protein	428	HNR73_006311	714109	Phytomonospora endophytica	Phytomonospora endophytica	True	IPR025349	domain		428	320	426	CONTINUOUS	DUF4253
A0A841HZ68	DUF4253 domain-containing protein	263	HNR42_000449	521158	Deinobacterium chartae	Deinobacterium chartae	True	IPR025349	domain		263	157	263	CONTINUOUS	DUF4253
A0A841IMH1	DUF4253 domain-containing protein	265	FHS13_001878	1478215	Nocardiopsis algeriensis	Nocardiopsis algeriensis	True	IPR025349	domain		265	155	265	CONTINUOUS	DUF4253
A0A842IPS7	DUF4253 domain-containing protein	226	H7F21_08965	1884876	Winogradskyella flava	Winogradskyella flava	True	IPR025349	domain		226	123	226	CONTINUOUS	DUF4253
A0A845AJL6	DUF4253 domain-containing protein	55	GRI58_12350	1836209	Qipengyuania algicida	Qipengyuania algicida	True	IPR025349	domain		55	2	55	CONTINUOUS	DUF4253
A0A845ALU4	DUF4253 domain-containing protein	294	GRI58_15090	1836209	Qipengyuania algicida	Qipengyuania algicida	True	IPR025349	domain		294	188	294	CONTINUOUS	DUF4253
A0A846WZ26	DUF4253 domain-containing protein	259	HF999_09005	44753	Tsukamurella spumae	Tsukamurella spumae	True	IPR025349	domain		259	153	259	CONTINUOUS	DUF4253
A0A846YTK2	DUF4253 domain-containing protein	279	HGB48_10605	163603	Actinomadura latina	Actinomadura latina	True	IPR025349	domain		279	172	279	CONTINUOUS	DUF4253
A0A850ELK1	DUF4253 domain-containing protein	262	HPT30_09925	2744309	Paenibacillus agri	Paenibacillus agri	True	IPR025349	domain		262	157	262	CONTINUOUS	DUF4253
A0A852V323	DUF4253 domain-containing protein	264	HDA43_004249	1260955	Streptosporangium sandarakinum	Streptosporangium sandarakinum	True	IPR025349	domain		264	157	264	CONTINUOUS	DUF4253
A0A852YWQ0	DUF4253 domain-containing protein	281	FHR84_001775	1470178	Actinopolyspora biskrensis	Actinopolyspora biskrensis	True	IPR025349	domain		281	173	281	CONTINUOUS	DUF4253
A0A853AEV6	DUF4253 domain-containing protein	276	HNR68_001305	1838	Saccharopolyspora hordei	Saccharopolyspora hordei	True	IPR025349	domain		276	168	276	CONTINUOUS	DUF4253
A0A853B328	DUF4253 domain-containing protein	258	HNR02_002504	860233	Amycolatopsis endophytica	Amycolatopsis endophytica	True	IPR025349	domain		258	150	258	CONTINUOUS	DUF4253
A0A853CBZ9	DUF4253 domain-containing protein	256	GGQ55_000186	2026353	Petropleomorpha daqingensis	Petropleomorpha daqingensis	True	IPR025349	domain		256	139	256	CONTINUOUS	DUF4253
A0A892ZHN2	DUF4253 domain-containing protein	244	JQU52_11545	2809020	Paralysiella testudinis	Paralysiella testudinis	True	IPR025349	domain		244	138	244	CONTINUOUS	DUF4253
A0A895XUU1	DUF4253 domain-containing protein	520	JQS30_00275	2811108	Natronoglycomyces albus	Natronoglycomyces albus	True	IPR025349	domain		520	414	519	CONTINUOUS	DUF4253
A0A8H9H3P6	DUF4253 domain-containing protein	271	GCM10011574_55270	1460882	Microbispora bryophytorum	Microbispora bryophytorum	True	IPR025349	domain		271	164	271	CONTINUOUS	DUF4253
A0A8H9M8M5	DUF4253 domain-containing protein	252	GCM10017566_15090	941986	Amycolatopsis bartoniae	Amycolatopsis bartoniae	True	IPR025349	domain		252	144	252	CONTINUOUS	DUF4253
A0A8I0P7Z6	DUF4253 domain-containing protein	279	H4687_005346	146820	Streptomyces stelliscabiei	Streptomyces stelliscabiei	True	IPR025349	domain		279	169	279	CONTINUOUS	DUF4253
A0A8J3IG67	DUF4253 domain-containing protein	176	KSX_87370	2778364	Ktedonospora formicarum	Ktedonospora formicarum	True	IPR025349	domain		176	68	176	CONTINUOUS	DUF4253
A0A8J3PFB0	DUF4253 domain-containing protein	259	Cme02nite_28560	121620	Catellatospora methionotrophica	Catellatospora methionotrophica	True	IPR025349	domain		259	151	259	CONTINUOUS	DUF4253
A0A8J3PQQ5	DUF4253 domain-containing protein	75	Pka01_07860	575193	Planotetraspora kaengkrachanensis	Planotetraspora kaengkrachanensis	True	IPR025349	domain		75	5	75	CONTINUOUS	DUF4253
A0A8J3RMY9	DUF4253 domain-containing protein	294	Plo01_43840	28887	Planobispora longispora	Planobispora longispora	True	IPR025349	domain		294	187	294	CONTINUOUS	DUF4253
A0A8J3S182	DUF4253 domain-containing protein	275	Pro02_41100	35762	Planobispora rosea	Planobispora rosea	True	IPR025349	domain		275	168	275	CONTINUOUS	DUF4253
A0A8J3SRE9	DUF4253 domain-containing protein	275	Psi01_79750	936338	Planobispora siamensis	Planobispora siamensis	True	IPR025349	domain		275	168	275	CONTINUOUS	DUF4253
A0A8J3T1C0	DUF4253 domain-containing protein	275	Pta02_59360	1367882	Planobispora takensis	Planobispora takensis	True	IPR025349	domain		275	168	275	CONTINUOUS	DUF4253
A0A8J3TLH1	DUF4253 domain-containing protein	270	Pmi06nite_14040	58121	Planotetraspora mira	Planotetraspora mira	True	IPR025349	domain		270	163	270	CONTINUOUS	DUF4253
A0A8J3UBC6	DUF4253 domain-containing protein	270	Pph01_72820	575192	Planotetraspora phitsanulokensis	Planotetraspora phitsanulokensis	True	IPR025349	domain		270	163	270	CONTINUOUS	DUF4253
A0A8J3URU9	DUF4253 domain-containing protein	270	Psi02_65710	234614	Planotetraspora silvatica	Planotetraspora silvatica	True	IPR025349	domain		270	163	270	CONTINUOUS	DUF4253
A0A8J3V571	DUF4253 domain-containing protein	276	Pth03_59910	487172	Planotetraspora thailandica	Planotetraspora thailandica	True	IPR025349	domain		276	168	276	CONTINUOUS	DUF4253
A0A8J3VAI5	DUF4253 domain-containing protein	235	Pka01_71220	575193	Planotetraspora kaengkrachanensis	Planotetraspora kaengkrachanensis	True	IPR025349	domain		235	128	235	CONTINUOUS	DUF4253
A0A8J3W2C7	DUF4253 domain-containing protein	271	Mth01_49140	795644	Sphaerimonospora thailandensis	Sphaerimonospora thailandensis	True	IPR025349	domain		271	164	271	CONTINUOUS	DUF4253
A0A8J3Y128	DUF4253 domain-containing protein	270	Pth03_72430	487172	Planotetraspora thailandica	Planotetraspora thailandica	True	IPR025349	domain		270	163	270	CONTINUOUS	DUF4253
A0A8J3Y492	DUF4253 domain-containing protein	290	Sya03_05590	42233	Spirilliplanes yamanashiensis	Spirilliplanes yamanashiensis	True	IPR025349	domain		290	189	259	CONTINUOUS	DUF4253
A0A8J3YCV6	DUF4253 domain-containing protein	106	Sya03_57180	42233	Spirilliplanes yamanashiensis	Spirilliplanes yamanashiensis	True	IPR025349	domain		106	3	102	CONTINUOUS	DUF4253
A0A8J3YFF9	DUF4253 domain-containing protein	251	Val02_01640	741659	Virgisporangium aliadipatigenens	Virgisporangium aliadipatigenens	True	IPR025349	domain		251	142	251	CONTINUOUS	DUF4253
A0A8J3YIV5	DUF4253 domain-containing protein	278	Val02_21130	741659	Virgisporangium aliadipatigenens	Virgisporangium aliadipatigenens	True	IPR025349	domain		278	197	275	CONTINUOUS	DUF4253
A0A8J3ZEP0	DUF4253 domain-containing protein	243	Vau01_074340	175570	Virgisporangium aurantiacum	Virgisporangium aurantiacum	True	IPR025349	domain		243	136	243	CONTINUOUS	DUF4253
A0A8J4A0T1	DUF4253 domain-containing protein	274	Voc01_074040	65505	Virgisporangium ochraceum	Virgisporangium ochraceum	True	IPR025349	domain		274	165	274	CONTINUOUS	DUF4253
A0A8J4A247	DUF4253 domain-containing protein	279	Voc01_063380	65505	Virgisporangium ochraceum	Virgisporangium ochraceum	True	IPR025349	domain		279	199	275	CONTINUOUS	DUF4253
A0A8J4DIJ7	DUF4253 domain-containing protein	119	Sya03_17960	42233	Spirilliplanes yamanashiensis	Spirilliplanes yamanashiensis	True	IPR025349	domain		119	26	116	CONTINUOUS	DUF4253
A0A8J4DIR7	DUF4253 domain-containing protein	243	Sya03_19760	42233	Spirilliplanes yamanashiensis	Spirilliplanes yamanashiensis	True	IPR025349	domain		243	135	243	CONTINUOUS	DUF4253
A0A8J4E1W4	DUF4253 domain-containing protein	284	Vau01_059350	175570	Virgisporangium aurantiacum	Virgisporangium aurantiacum	True	IPR025349	domain		284	183	281	CONTINUOUS	DUF4253
A0A8J4EFL8	DUF4253 domain-containing protein	98	Voc01_077680	65505	Virgisporangium ochraceum	Virgisporangium ochraceum	True	IPR025349	domain		98	18	93	CONTINUOUS	DUF4253
A0A8J6IYQ1	Knr4/Smi1-like domain-containing protein	2230	H8S55_04365	2763047	Flintibacter faecis	Flintibacter faecis	False	IPR025349	domain		2230	2125	2230	CONTINUOUS	DUF4253
A0A8J6JGT9	DUF4253 domain-containing protein	1477	H8S57_14770	2763053	Lawsonibacter hominis	Lawsonibacter hominis	False	IPR025349	domain		1477	1370	1477	CONTINUOUS	DUF4253
A0A8J7AMH9	DUF4253 domain-containing protein	794	IQ249_01565	945747	Lusitaniella coriacea LEGE 07157	Lusitaniella coriacea LEGE 07157	True	IPR025349	domain		794	692	794	CONTINUOUS	DUF4253
A0A8T6R3C9	DUF4253 domain-containing protein	262	EPD83_008985	2502783	Phycicoccus flavus	Phycicoccus flavus	True	IPR025349	domain		262	156	262	CONTINUOUS	DUF4253
A0A917B1T3	DUF4253 domain-containing protein	181	GCM10011399_06620	1588641	Subtercola lobariae	Subtercola lobariae	True	IPR025349	domain		181	74	181	CONTINUOUS	DUF4253
A0A917J6E6	DUF4253 domain-containing protein	232	GCM10011379_58360	1737353	Filimonas zeae	Filimonas zeae	True	IPR025349	domain		232	131	232	CONTINUOUS	DUF4253
A0A917KIU3	DUF4253 domain-containing protein	239	GCM10010121_024290	1954	Streptomyces brasiliensis	Streptomyces brasiliensis	True	IPR025349	domain		239	135	239	CONTINUOUS	DUF4253
A0A917LBT7	DUF4253 domain-containing protein	272	GCM10012282_64200	1500077	Streptomyces lacrimifluminis	Streptomyces lacrimifluminis	True	IPR025349	domain		272	162	272	CONTINUOUS	DUF4253
A0A917N8Q0	DUF4253 domain-containing protein	279	GCM10009545_30000	89367	Saccharopolyspora thermophila	Saccharopolyspora thermophila	True	IPR025349	domain		279	171	279	CONTINUOUS	DUF4253
A0A917P6R6	DUF4253 domain-containing protein	238	GCM10010121_088700	1954	Streptomyces brasiliensis	Streptomyces brasiliensis	True	IPR025349	domain		238	129	238	CONTINUOUS	DUF4253
A0A917QYA1	DUF4253 domain-containing protein	285	GCM10007964_17960	321316	Sphaerisporangium melleum	Sphaerisporangium melleum	True	IPR025349	domain		285	178	285	CONTINUOUS	DUF4253
A0A917T4X5	DUF4253 domain-containing protein	163	GCM10011594_32720	1748367	Nakamurella endophytica	Nakamurella endophytica	True	IPR025349	domain		163	44	149	CONTINUOUS	DUF4253
A0A917TJ34	DUF4253 domain-containing protein	285	GCM10011608_07400	1763543	Micromonospora sonchi	Micromonospora sonchi	True	IPR025349	domain		285	175	285	CONTINUOUS	DUF4253
A0A917XI67	DUF4253 domain-containing protein	257	GCM10011578_064090	1324013	Streptomyces fuscichromogenes	Streptomyces fuscichromogenes	True	IPR025349	domain		257	149	257	CONTINUOUS	DUF4253
A0A917ZEG5	DUF4253 domain-containing protein	272	GCM10012289_66810	2045107	Nonomuraea cavernae	Nonomuraea cavernae	True	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0A918BE18	DUF4253 domain-containing protein	319	GCM10010145_34910	83378	Streptomyces ruber	Streptomyces ruber	True	IPR025349	domain		319	209	319	CONTINUOUS	DUF4253
A0A918D8C8	DUF4253 domain-containing protein	305	GCM10011579_076020	1623582	Streptomyces albiflavescens	Streptomyces albiflavescens	True	IPR025349	domain		305	195	305	CONTINUOUS	DUF4253
A0A918D9B9	DUF4253 domain-containing protein	258	GCM10011579_079030	1623582	Streptomyces albiflavescens	Streptomyces albiflavescens	True	IPR025349	domain		258	153	258	CONTINUOUS	DUF4253
A0A918E7P1	DUF4253 domain-containing protein	272	GCM10012278_47110	2047744	Nonomuraea glycinis	Nonomuraea glycinis	True	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0A918FIB6	DUF4253 domain-containing protein	273	GCM10010251_64790	66870	Streptomyces aurantiogriseus	Streptomyces aurantiogriseus	True	IPR025349	domain		273	163	273	CONTINUOUS	DUF4253
A0A918G1X4	DUF4253 domain-containing protein	271	GCM10010269_59890	52259	Streptomyces humidus	Streptomyces humidus	True	IPR025349	domain		271	164	271	CONTINUOUS	DUF4253
