protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A4R5AXU2	DUF2254 domain-containing protein	508	E0F89_10725	2541732	Flavobacterium caseinilyticum	Flavobacterium caseinilyticum	True	IPR018723	family		508	58	400	CONTINUOUS	DUF2254_membrane
A0A4R5CDA8	DUF2254 domain-containing protein	407	E0F76_09650	2541731	Flavobacterium cellulosilyticum	Flavobacterium cellulosilyticum	True	IPR018723	family		407	18	378	CONTINUOUS	DUF2254_membrane
A0A4R5D0W9	DUF2254 domain-containing protein	420	E0F98_04875	2541734	Flavobacterium hiemivividum	Flavobacterium hiemivividum	True	IPR018723	family		420	13	372	CONTINUOUS	DUF2254_membrane
A0A4R5DUI8	DUF2254 domain-containing protein	407	E0F88_00850	2541721	Dyadobacter psychrotolerans	Dyadobacter psychrotolerans	True	IPR018723	family		407	16	373	CONTINUOUS	DUF2254_membrane
A0A4R5E219	DUF2254 domain-containing protein	406	E0F88_00195	2541721	Dyadobacter psychrotolerans	Dyadobacter psychrotolerans	True	IPR018723	family		406	14	368	CONTINUOUS	DUF2254_membrane
A0A4R5EX42	DUF2254 domain-containing protein	418	E1B25_05625	2546227	Antarcticimicrobium sediminis	Antarcticimicrobium sediminis	True	IPR018723	family		418	13	371	CONTINUOUS	DUF2254_membrane
A0A4R5MNH7	DUF2254 domain-containing protein	409	EZJ43_04135	2529274	Pedobacter changchengzhani	Pedobacter changchengzhani	True	IPR018723	family		409	18	381	CONTINUOUS	DUF2254_membrane
A0A4R5PMU6	DUF2254 domain-containing protein	418	E2A64_04310	877384	Pseudohoeflea suaedae	Pseudohoeflea suaedae	True	IPR018723	family		418	18	371	CONTINUOUS	DUF2254_membrane
A0A4R5Q8H7	DUF2254 domain-containing protein	433	E2C06_28170	1442381	Dankookia rubra	Dankookia rubra	True	IPR018723	family		433	16	381	CONTINUOUS	DUF2254_membrane
A0A4R5UFD6	DUF2254 domain-containing protein	402	E2F49_03750	1530191	Luteimonas terrae	Luteimonas terrae	True	IPR018723	family		402	1	353	CONTINUOUS	DUF2254_membrane
A0A4R5VFG6	DUF2254 domain-containing protein	56	E1832_03650	2547397	Antarcticimicrobium luteum	Antarcticimicrobium luteum	True	IPR018723	family		56	22	54	CONTINUOUS	DUF2254_membrane
A0A4R5ZY62	DUF2254 domain-containing protein	458	E2L08_15675	2547833	Palleronia sediminis	Palleronia sediminis	True	IPR018723	family		458	34	386	CONTINUOUS	DUF2254_membrane
A0A4R6AY46	DUF2254 domain-containing protein	431	E2L05_11135	2552766	Meridianimarinicoccus aquatilis	Meridianimarinicoccus aquatilis	True	IPR018723	family		431	25	377	CONTINUOUS	DUF2254_membrane
A0A4R6FJD1	Membrane protein DUF2254	434	EV664_10925	517720	Stakelama pacifica	Stakelama pacifica	True	IPR018723	family		434	14	383	CONTINUOUS	DUF2254_membrane
A0A4R6FUL4	DUF2254 domain-containing protein	423	EV664_102178	517720	Stakelama pacifica	Stakelama pacifica	True	IPR018723	family		423	19	377	CONTINUOUS	DUF2254_membrane
A0A4R6KDN9	Membrane protein DUF2254	433	EV643_107167	2512215	Kribbella caucasensis	Kribbella caucasensis	True	IPR018723	family		433	12	381	CONTINUOUS	DUF2254_membrane
A0A4R6R939	Membrane protein DUF2254	426	EDD54_3839	1920512	Oharaeibacter diazotrophicus	Oharaeibacter diazotrophicus	True	IPR018723	family		426	13	377	CONTINUOUS	DUF2254_membrane
A0A4R6TRW3	Membrane protein DUF2254	435	CLV82_0905	392009	Zeaxanthinibacter enoshimensis	Zeaxanthinibacter enoshimensis	True	IPR018723	family		435	13	386	CONTINUOUS	DUF2254_membrane
A0A4R6UCR2	Membrane protein DUF2254	468	EV213_101343	1508390	Aureibacillus halotolerans	Aureibacillus halotolerans	True	IPR018723	family		468	28	393	CONTINUOUS	DUF2254_membrane
A0A4R6VRK0	Membrane protein DUF2254	417	ATL17_0655	483324	Maritalea mobilis	Maritalea mobilis	True	IPR018723	family		417	16	369	CONTINUOUS	DUF2254_membrane
A0A4R6Y2P7	Membrane protein DUF2254	431	C8D91_0128	644220	Marinicella litoralis	Marinicella litoralis	True	IPR018723	family		431	14	380	CONTINUOUS	DUF2254_membrane
A0A4R7D8E1	Membrane protein DUF2254	422	DFQ03_1456	1447781	Maribacter caenipelagi	Maribacter caenipelagi	True	IPR018723	family		422	12	375	CONTINUOUS	DUF2254_membrane
A0A4R7I5V5	Membrane protein DUF2254	487	BDK89_3687	467091	Ilumatobacter fluminis	Ilumatobacter fluminis	True	IPR018723	family		487	55	439	CONTINUOUS	DUF2254_membrane
A0A4R7K945	Membrane protein DUF2254	422	CLV90_1557	1206753	Maribacter spongiicola	Maribacter spongiicola	True	IPR018723	family		422	12	375	CONTINUOUS	DUF2254_membrane
A0A4R7LP36	Membrane protein DUF2254	443	BDE40_1167	1242689	Litoreibacter halocynthiae	Litoreibacter halocynthiae	True	IPR018723	family		443	27	389	CONTINUOUS	DUF2254_membrane
A0A4R7NLN2	Membrane protein DUF2254	454	C8E00_10511	42055	Chromohalobacter marismortui	Chromohalobacter marismortui	True	IPR018723	family		454	16	383	CONTINUOUS	DUF2254_membrane
A0A4R7Q7X6	Membrane protein DUF2254	438	BXY82_0394	1608710	Gelidibacter sediminis	Gelidibacter sediminis	True	IPR018723	family		438	18	380	CONTINUOUS	DUF2254_membrane
A0A4R7SUP9	Membrane protein DUF2254	415	EV138_7165	2512212	Kribbella voronezhensis	Kribbella voronezhensis	True	IPR018723	family		415	11	360	CONTINUOUS	DUF2254_membrane
A0A4R8FWV5	Membrane protein DUF2254	410	JMJ92_07935	364297	Rhodovulum visakhapatnamense	Rhodovulum visakhapatnamense	True	IPR018723	family		410	14	366	CONTINUOUS	DUF2254_membrane
A0A4R8XWP3	DUF2254 domain-containing protein	448	E3T23_00245	1259262	Cryobacterium cheniae	Cryobacterium cheniae	True	IPR018723	family		448	15	391	CONTINUOUS	DUF2254_membrane
A0A4S2HE77	DUF2254 domain-containing protein	416	E5162_03525	1133559	Marinicauda pacifica	Marinicauda pacifica	True	IPR018723	family		416	14	368	CONTINUOUS	DUF2254_membrane
A0A4S3LZF4	DUF2254 domain-containing protein	426	E7Z59_14240	1227945	Robertkochia marina	Robertkochia marina	True	IPR018723	family		426	17	376	CONTINUOUS	DUF2254_membrane
A0A4S3MJQ7	DUF2254 domain-containing protein	419	E7811_16490	1445661	Aliigemmobacter aestuarii	Aliigemmobacter aestuarii	True	IPR018723	family		419	14	362	CONTINUOUS	DUF2254_membrane
A0A4S4A736	DUF2254 domain-containing protein	421	E6C51_03435	1848972	Allorhizobium terrae	Allorhizobium terrae	True	IPR018723	family		421	15	377	CONTINUOUS	DUF2254_membrane
A0A4S4NM57	DUF2254 domain-containing protein	445	E4021_10670	2562452	Neolewinella litorea	Neolewinella litorea	True	IPR018723	family		445	17	380	CONTINUOUS	DUF2254_membrane
A0A4S4NSJ2	DUF2254 domain-containing protein	427	E4Z66_04075	2499833	Aliishimia ponticola	Aliishimia ponticola	True	IPR018723	family		427	11	368	CONTINUOUS	DUF2254_membrane
A0A4S8P4Y3	DUF2254 domain-containing protein	423	FAA97_02975	1210932	Peteryoungia ipomoeae	Peteryoungia ipomoeae	True	IPR018723	family		423	18	379	CONTINUOUS	DUF2254_membrane
A0A4T1ZW59	DUF2254 domain-containing protein	446	D8779_12175	2448482	Pseudomonas leptonychotis	Pseudomonas leptonychotis	True	IPR018723	family		446	17	380	CONTINUOUS	DUF2254_membrane
A0A4T3F4D8	DUF2254 domain-containing protein	440	E5222_01610	2489173	Alteraurantiacibacter aquimixticola	Alteraurantiacibacter aquimixticola	True	IPR018723	family		440	14	389	CONTINUOUS	DUF2254_membrane
A0A4U0R4S4	DUF2254 domain-containing protein	441	FA743_17210	1706839	Paracoccus gahaiensis	Paracoccus gahaiensis	True	IPR018723	family		441	13	386	CONTINUOUS	DUF2254_membrane
A0A4U0R7S6	DUF2254 domain-containing protein	445	FA743_12485	1706839	Paracoccus gahaiensis	Paracoccus gahaiensis	True	IPR018723	family		445	20	375	CONTINUOUS	DUF2254_membrane
A0A4U0R7X2	DUF2254 domain-containing protein	424	FA740_10390	2023261	Paracoccus hibiscisoli	Paracoccus hibiscisoli	True	IPR018723	family		424	19	375	CONTINUOUS	DUF2254_membrane
A0A4U0R888	DUF2254 domain-containing protein	453	FA743_11840	1706839	Paracoccus gahaiensis	Paracoccus gahaiensis	True	IPR018723	family		453	22	391	CONTINUOUS	DUF2254_membrane
A0A4U0ZDB3	DUF2254 domain-containing protein	449	E5672_07210	2565549	Alteromonas portus	Alteromonas portus	True	IPR018723	family		449	19	329	CONTINUOUS	DUF2254_membrane
A0A4U1B6Z9	DUF2254 domain-containing protein	428	E8M12_07155	2572245	Thalassotalea mangrovi	Thalassotalea mangrovi	True	IPR018723	family		428	18	375	CONTINUOUS	DUF2254_membrane
A0A4U1L079	DUF2254 domain-containing protein	432	FBR43_04620	2572576	Sphingomonas baiyangensis	Sphingomonas baiyangensis	True	IPR018723	family		432	22	374	CONTINUOUS	DUF2254_membrane
A0A4U1L537	DUF2254 domain-containing protein	411	FBR43_11490	2572576	Sphingomonas baiyangensis	Sphingomonas baiyangensis	True	IPR018723	family		411	13	365	CONTINUOUS	DUF2254_membrane
A0A4U6QGP0	DUF2254 domain-containing protein	619	FDO65_11165	2576308	Nakamurella flava	Nakamurella flava	True	IPR018723	family		619	122	481	CONTINUOUS	DUF2254_membrane
A0A4U6QKC4	DUF2254 domain-containing protein	472	FDO65_04365	2576308	Nakamurella flava	Nakamurella flava	True	IPR018723	family		472	21	408	CONTINUOUS	DUF2254_membrane
A0A4U6R1M0	DUF2254 domain-containing protein	423	FDP08_03995	2576384	Marinobacter panjinensis	Marinobacter panjinensis	True	IPR018723	family		423	16	375	CONTINUOUS	DUF2254_membrane
A0A4V0Z1U6	DUF2254 domain-containing protein	411	EVS81_13060	1784719	Leucobacter triazinivorans	Leucobacter triazinivorans	True	IPR018723	family		411	13	366	CONTINUOUS	DUF2254_membrane
A0A4V1D8D1	DUF2254 domain-containing protein	461	soil367_01685	2259620	Hydrocarboniclastica marina	Hydrocarboniclastica marina	True	IPR018723	family		461	27	392	CONTINUOUS	DUF2254_membrane
A0A4V1E0Z3	DUF2254 domain-containing protein	417	EOK75_11690	2500533	Pseudorhodobacter turbinis	Pseudorhodobacter turbinis	True	IPR018723	family		417	15	364	CONTINUOUS	DUF2254_membrane
A0A4V1KPZ4	Membrane protein DUF2254	372	DSM04_101595	2249426	Leeuwenhoekiella aestuarii	Leeuwenhoekiella aestuarii	True	IPR018723	family		372	11	361	CONTINUOUS	DUF2254_membrane
A0A4V2RZ22	Membrane protein DUF2254	431	EV652_109354	2512223	Kribbella steppae	Kribbella steppae	True	IPR018723	family		431	15	372	CONTINUOUS	DUF2254_membrane
A0A4V2SB88	Membrane protein DUF2254	458	EV688_11354	1132028	Chromatocurvus halotolerans	Chromatocurvus halotolerans	True	IPR018723	family		458	26	407	CONTINUOUS	DUF2254_membrane
A0A4V2SRF9	Membrane protein DUF2254	467	EV191_12346	1262583	Tamaricihabitans halophyticus	Tamaricihabitans halophyticus	True	IPR018723	family		467	27	342	CONTINUOUS	DUF2254_membrane
A0A4V2SVG7	Membrane protein DUF2254	410	EV663_12317	992286	Rhodovulum bhavnagarense	Rhodovulum bhavnagarense	True	IPR018723	family		410	14	366	CONTINUOUS	DUF2254_membrane
A0A4V2UN93	Membrane protein DUF2254	419	EDD52_112119	745311	Primorskyibacter sedentarius	Primorskyibacter sedentarius	True	IPR018723	family		419	20	374	CONTINUOUS	DUF2254_membrane
A0A4V2V464	Membrane protein DUF2254	431	EDC90_101735	293089	Martelella mediterranea	Martelella mediterranea	True	IPR018723	family		431	17	374	CONTINUOUS	DUF2254_membrane
A0A4V3Z5P9	DUF2254 domain-containing protein	442	E8P82_06020	1529066	Arthrobacter echini	Arthrobacter echini	True	IPR018723	family		442	6	379	CONTINUOUS	DUF2254_membrane
A0A4V5PN18	DUF2254 domain-containing protein	550	E8A74_13985	889272	Polyangium fumosum	Polyangium fumosum	True	IPR018723	family		550	10	191	CONTINUOUS	DUF2254_membrane
A0A4V6NEP2	Membrane protein DUF2254	436	DFQ05_0502	1442586	Winogradskyella wandonensis	Winogradskyella wandonensis	True	IPR018723	family		436	13	388	CONTINUOUS	DUF2254_membrane
A0A4Y3QQ10	DUF2254 domain-containing protein	419	MTE01_27720	2033	Microbacterium testaceum	Microbacterium testaceum (Aureobacterium testaceum)	True	IPR018723	family		419	18	370	CONTINUOUS	DUF2254_membrane
A0A4Y3RBG2	DUF2254 domain-containing protein	448	SCA03_65880	1898	Streptomyces cacaoi	Streptomyces cacaoi	True	IPR018723	family		448	19	401	CONTINUOUS	DUF2254_membrane
A0A4Y3RVM9	DUF2254 domain-containing protein	427	SGA01_73710	66892	Streptomyces gardneri	Streptomyces gardneri	True	IPR018723	family		427	19	375	CONTINUOUS	DUF2254_membrane
A0A4Y3WVI0	DUF2254 domain-containing protein	488	PHY01_51780	76726	Pseudonocardia hydrocarbonoxydans	Pseudonocardia hydrocarbonoxydans	True	IPR018723	family		488	49	427	CONTINUOUS	DUF2254_membrane
A0A4Y5YFF3	DUF2254 domain-containing protein	450	FH971_09940	2588449	Shewanella polaris	Shewanella polaris	True	IPR018723	family		450	12	387	CONTINUOUS	DUF2254_membrane
A0A4Y6PWE6	DUF2254 domain-containing protein	449	FIV42_17955	2292766	Persicimonas caeni	Persicimonas caeni	True	IPR018723	family		449	13	393	CONTINUOUS	DUF2254_membrane
A0A4Y8IGT8	DUF2254 domain-containing protein	456	E3U55_14680	94137	Filobacillus milosensis	Filobacillus milosensis	True	IPR018723	family		456	41	406	CONTINUOUS	DUF2254_membrane
A0A4Y8IMG6	DUF2254 domain-containing protein	437	E3U55_08740	94137	Filobacillus milosensis	Filobacillus milosensis	True	IPR018723	family		437	11	381	CONTINUOUS	DUF2254_membrane
A0A4Y8KT99	DUF2254 domain-containing protein	517	E3T53_00575	41988	Cryobacterium psychrophilum	Cryobacterium psychrophilum	True	IPR018723	family		517	87	458	CONTINUOUS	DUF2254_membrane
A0A4Y8LAQ1	DUF2254 domain-containing protein	430	E2626_13065	546023	Jeotgalibacillus salarius	Jeotgalibacillus salarius	True	IPR018723	family		430	10	378	CONTINUOUS	DUF2254_membrane
A0A4Y8RLP5	DUF2254 domain-containing protein	455	E3C22_11410	2558362	Jiella endophytica	Jiella endophytica	True	IPR018723	family		455	14	405	CONTINUOUS	DUF2254_membrane
A0A4Y8WZ05	Putative membrane protein	419	BJ976_000646	384602	Micrococcus flavus	Micrococcus flavus	True	IPR018723	family		419	29	391	CONTINUOUS	DUF2254_membrane
A0A4Y8ZM31	DUF2254 domain-containing protein	415	E2493_17050	2555898	Sphingomonas parva	Sphingomonas parva	True	IPR018723	family		415	15	389	CONTINUOUS	DUF2254_membrane
A0A4Y9T5A3	DUF2254 domain-containing protein	453	E4O92_01270	2562153	Massilia horti	Massilia horti	True	IPR018723	family		453	14	387	CONTINUOUS	DUF2254_membrane
A0A4Z0BBL8	DUF2254 domain-containing protein	434	EZ242_21220	1781167	Ramlibacter rhizophilus	Ramlibacter rhizophilus	True	IPR018723	family		434	13	381	CONTINUOUS	DUF2254_membrane
A0A4Z0BMC3	DUF2254 domain-containing protein	438	EZ242_12420	1781167	Ramlibacter rhizophilus	Ramlibacter rhizophilus	True	IPR018723	family		438	12	372	CONTINUOUS	DUF2254_membrane
A0A4Z0BYD3	DUF2254 domain-containing protein	445	EZ242_00885	1781167	Ramlibacter rhizophilus	Ramlibacter rhizophilus	True	IPR018723	family		445	14	383	CONTINUOUS	DUF2254_membrane
A0A4Z0GW55	DUF2254 domain-containing protein	440	E4663_14640	192814	Halobacillus salinus	Halobacillus salinus	True	IPR018723	family		440	11	382	CONTINUOUS	DUF2254_membrane
A0A4Z0GW78	DUF2254 domain-containing protein	456	E4663_14750	192814	Halobacillus salinus	Halobacillus salinus	True	IPR018723	family		456	28	391	CONTINUOUS	DUF2254_membrane
A0A4Z0H031	DUF2254 domain-containing protein	463	E4663_13470	192814	Halobacillus salinus	Halobacillus salinus	True	IPR018723	family		463	24	386	CONTINUOUS	DUF2254_membrane
A0A4Z0H0U6	DUF2254 domain-containing protein	452	E4663_01625	192814	Halobacillus salinus	Halobacillus salinus	True	IPR018723	family		452	23	385	CONTINUOUS	DUF2254_membrane
A0A4Z0LYV4	DUF2254 domain-containing protein	455	E4634_13465	2562682	Mangrovimicrobium sediminis	Mangrovimicrobium sediminis	True	IPR018723	family		455	17	383	CONTINUOUS	DUF2254_membrane
A0A4Z0PLZ8	DUF2254 domain-containing protein	441	E5J99_07335	877208	Hymenobacter elongatus	Hymenobacter elongatus	True	IPR018723	family		441	13	389	CONTINUOUS	DUF2254_membrane
A0A4Z1BI29	DUF2254 domain-containing protein	445	E4L95_17245	2560053	Paracoccus liaowanqingii	Paracoccus liaowanqingii	True	IPR018723	family		445	20	375	CONTINUOUS	DUF2254_membrane
A0A4Z1CGQ5	DUF2254 domain-containing protein	413	EXE59_18510	2518372	Nocardioides eburneiflavus	Nocardioides eburneiflavus	True	IPR018723	family		413	9	370	CONTINUOUS	DUF2254_membrane
A0A4Z1CSB4	DUF2254 domain-containing protein	448	E4L95_03315	2560053	Paracoccus liaowanqingii	Paracoccus liaowanqingii	True	IPR018723	family		448	22	391	CONTINUOUS	DUF2254_membrane
A0A4Z1E0H8	DUF2254 domain-containing protein	420	SERN_1388	1655435	Serinibacter arcticus	Serinibacter arcticus	True	IPR018723	family		420	7	367	CONTINUOUS	DUF2254_membrane
A0A501WFY5	DUF2254 domain-containing protein	446	FJM65_00705	2589816	Pontibacter mangrovi	Pontibacter mangrovi	True	IPR018723	family		446	17	383	CONTINUOUS	DUF2254_membrane
A0A501WWP6	DUF2254 domain-containing protein	413	FJM51_05130	2589815	Amaricoccus solimangrovi	Amaricoccus solimangrovi	True	IPR018723	family		413	13	366	CONTINUOUS	DUF2254_membrane
A0A502C071	DUF2254 domain-containing protein	457	EAH84_14860	301154	Sphingomonas oligophenolica	Sphingomonas oligophenolica	True	IPR018723	family		457	18	367	CONTINUOUS	DUF2254_membrane
A0A502CBN9	DUF2254 domain-containing protein	470	EAH84_13030	301154	Sphingomonas oligophenolica	Sphingomonas oligophenolica	True	IPR018723	family		470	14	400	CONTINUOUS	DUF2254_membrane
A0A502CLE4	DUF2254 domain-containing protein	429	EAH84_05605	301154	Sphingomonas oligophenolica	Sphingomonas oligophenolica	True	IPR018723	family		429	20	377	CONTINUOUS	DUF2254_membrane
A0A502DXX6	DUF2254 domain-containing protein	425	EAH82_10310	1775474	Variovorax guangxiensis	Variovorax guangxiensis	True	IPR018723	family		425	15	370	CONTINUOUS	DUF2254_membrane
A0A502E6I6	DUF2254 domain-containing protein	445	EAH80_21175	49897	Mycolicibacterium hodleri	Mycolicibacterium hodleri	True	IPR018723	family		445	13	389	CONTINUOUS	DUF2254_membrane
A0A502FFM2	DUF2254 domain-containing protein	455	EAH76_21685	658225	Sphingomonas glacialis	Sphingomonas glacialis	True	IPR018723	family		455	17	351	CONTINUOUS	DUF2254_membrane
A0A502G9J0	DUF2254 domain-containing protein	425	EAH89_10600	1854500	Muricoccus nepalensis	Muricoccus nepalensis	True	IPR018723	family		425	15	374	CONTINUOUS	DUF2254_membrane
A0A502HFX6	DUF2254 domain-containing protein	444	EAH73_02095	1850093	Hymenobacter nivis	Hymenobacter nivis	True	IPR018723	family		444	14	391	CONTINUOUS	DUF2254_membrane
A0A504UMI3	DUF2254 domain-containing protein	453	FJQ55_05375	2589807	Rhizobium glycinendophyticum	Rhizobium glycinendophyticum	True	IPR018723	family		453	13	376	CONTINUOUS	DUF2254_membrane
A0A505DFS6	DUF2254 domain-containing protein	462	FGD71_014265	2315329	Streptomyces sporangiiformans	Streptomyces sporangiiformans	True	IPR018723	family		462	27	415	CONTINUOUS	DUF2254_membrane
A0A506PJ90	DUF2254 domain-containing protein	436	FJ651_12880	2567861	Paucihalobacter ruber	Paucihalobacter ruber	True	IPR018723	family		436	13	385	CONTINUOUS	DUF2254_membrane
A0A506QHH5	DUF2254 domain-containing protein	424	FJW01_04735	470932	Pantoea deleyi	Pantoea deleyi	True	IPR018723	family		424	13	367	CONTINUOUS	DUF2254_membrane
A0A506U172	DUF2254 domain-containing protein	493	FJU11_13865	2590452	Pararhizobium mangrovi	Pararhizobium mangrovi	True	IPR018723	family		493	80	432	CONTINUOUS	DUF2254_membrane
A0A506U6J6	DUF2254 domain-containing protein	490	FJU11_09065	2590452	Pararhizobium mangrovi	Pararhizobium mangrovi	True	IPR018723	family		490	58	427	CONTINUOUS	DUF2254_membrane
A0A506UB38	DUF2254 domain-containing protein	429	FJU08_07705	2590451	Martelella alba	Martelella alba	True	IPR018723	family		429	15	371	CONTINUOUS	DUF2254_membrane
A0A506UHB4	DUF2254 domain-containing protein	490	FJU11_00250	2590452	Pararhizobium mangrovi	Pararhizobium mangrovi	True	IPR018723	family		490	15	411	CONTINUOUS	DUF2254_membrane
A0A507ZQY5	DUF2254 domain-containing protein	431	FKR84_05635	2576776	Haloflavibacter putidus	Haloflavibacter putidus	True	IPR018723	family		431	18	379	CONTINUOUS	DUF2254_membrane
A0A508A2D4	DUF2254 domain-containing protein	414	FKV25_11525	1706195	Marilutibacter aestuarii	Marilutibacter aestuarii	True	IPR018723	family		414	1	355	CONTINUOUS	DUF2254_membrane
A0A510HF42	DUF2254 domain-containing protein	453	RxyAA322_04250	49319	Rubrobacter xylanophilus	Rubrobacter xylanophilus	True	IPR018723	family		453	5	364	CONTINUOUS	DUF2254_membrane
A0A510X6Z0	DUF2254 domain-containing protein	443	HPA02_14260	77098	Bisbaumannia pacifica	Bisbaumannia pacifica	True	IPR018723	family		443	18	385	CONTINUOUS	DUF2254_membrane
