protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A5B0QD28	tRNA (guanine(37)-N1)-methyltransferase	510	TRM5_4	56615	Puccinia graminis f. sp. tritici	Puccinia graminis f. sp. tritici	True	IPR056743	domain		510	278	370	CONTINUOUS	trm5
A0A5B0SI66	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	542	PGT21_019759	56615	Puccinia graminis f. sp. tritici	Puccinia graminis f. sp. tritici	True	IPR056743	domain		542	332	413	CONTINUOUS	trm5
A0A5B6U6Y0	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	1040	EPI10_034494	47621	Gossypium australe	Gossypium australe	True	IPR056743	domain		1040	847	987	CONTINUOUS	trm5
A0A5B6VEW7	tRNA (guanine(37)-N1)-methyltransferase	590	EPI10_002592	47621	Gossypium australe	Gossypium australe	True	IPR056743	domain		590	381	513	CONTINUOUS	trm5
A0A5B6W6W5	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	343	trmt5	47621	Gossypium australe	Gossypium australe	True	IPR056743	domain		343	106	211	CONTINUOUS	trm5
A0A5B7H0J3	tRNA (guanine(37)-N1)-methyltransferase	365	E2C01_057517	210409	Portunus trituberculatus	Portunus trituberculatus (Swimming crab)	True	IPR056743	domain		365	154	257	CONTINUOUS	trm5
A0A5B8MLF0	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	591	A3770_05p36490	1764295	Chloropicon primus	Chloropicon primus	True	IPR056743	domain		591	397	549	CONTINUOUS	trm5
A0A5B8MNW6	tRNA (guanine(37)-N1)-methyltransferase	437	A3770_07p48960	1764295	Chloropicon primus	Chloropicon primus	True	IPR056743	domain		437	195	297	CONTINUOUS	trm5
A0A5B9D868	tRNA (guanine(37)-N(1))-methyltransferase	372	DSAG12_00762	2594042	Promethearchaeum syntrophicum	Promethearchaeum syntrophicum	True	IPR056743	domain		372	172	343	CONTINUOUS	trm5
A0A5B9D8Y3	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	289	DSAG12_01291	2594042	Promethearchaeum syntrophicum	Promethearchaeum syntrophicum	True	IPR056743	domain		289	94	253	CONTINUOUS	trm5
A0A5C0SJL4	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	281	taw2	2598455	Thermococcus aciditolerans	Thermococcus aciditolerans	True	IPR056743	domain		281	93	253	CONTINUOUS	trm5
A0A5C0SJW9	tRNA (guanine(37)-N(1))-methyltransferase Trm5b	331	FPV09_01720	2598455	Thermococcus aciditolerans	Thermococcus aciditolerans	True	IPR056743	domain		331	146	305	CONTINUOUS	trm5
A0A5C0SN40	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	338	FPV09_10200	2598455	Thermococcus aciditolerans	Thermococcus aciditolerans	True	IPR056743	domain		338	152	292	CONTINUOUS	trm5
A0A5C2SMS5	tRNA (guanine(37)-N1)-methyltransferase	448	TRM5	1328759	Lentinus tigrinus ALCF2SS1-6	Lentinus tigrinus ALCF2SS1-6	True	IPR056743	domain		448	202	297	CONTINUOUS	trm5
A0A5C3DS17	tRNA (guanine(37)-N1)-methyltransferase	634	TRM5	86804	Ustilago trichophora	Ustilago trichophora	True	IPR056743	domain		634	241	320	CONTINUOUS	trm5
A0A5C3DUN9	tRNA (guanine(37)-N1)-methyltransferase	632	TRM5	86804	Ustilago trichophora	Ustilago trichophora	True	IPR056743	domain		632	241	320	CONTINUOUS	trm5
A0A5C3ESZ2	tRNA (guanine(37)-N1)-methyltransferase	667	TRM5	84751	Pseudozyma flocculosa	Pseudozyma flocculosa	True	IPR056743	domain		667	231	351	CONTINUOUS	trm5
A0A5C3FER1	tRNA (guanine(37)-N1)-methyltransferase	606	TRM5	84753	Moesziomyces antarcticus	Moesziomyces antarcticus (Yeast)	True	IPR056743	domain		606	232	312	CONTINUOUS	trm5
A0A5C3LDU5	tRNA (guanine(37)-N1)-methyltransferase	463	TRM5	230819	Coprinopsis marcescibilis	Coprinopsis marcescibilis (Agaric fungus)	True	IPR056743	domain		463	199	297	CONTINUOUS	trm5
A0A5C3M951	tRNA (guanine(37)-N1)-methyltransferase	450	TRM5	68775	Crucibulum laeve	Crucibulum laeve	True	IPR056743	domain		450	200	298	CONTINUOUS	trm5
A0A5C3NK58	tRNA (guanine(37)-N1)-methyltransferase	451	TRM5	5364	Heliocybe sulcata	Heliocybe sulcata	True	IPR056743	domain		451	203	300	CONTINUOUS	trm5
A0A5C3Q3R8	tRNA (guanine(37)-N1)-methyltransferase	448	TRM5	1314778	Polyporus arcularius HHB13444	Polyporus arcularius HHB13444	True	IPR056743	domain		448	202	298	CONTINUOUS	trm5
A0A5C3QNU2	tRNA (guanine(37)-N1)-methyltransferase	443	TRM5	1884261	Pterulicium gracile	Pterulicium gracile	True	IPR056743	domain		443	197	294	CONTINUOUS	trm5
A0A5C5FXY2	tRNA (guanine(37)-N1)-methyltransferase	476	TRM5	5288	Rhodotorula diobovata	Rhodotorula diobovata	True	IPR056743	domain		476	182	277	CONTINUOUS	trm5
A0A5C5GH05	TRM5/TYW2-like methyltransferase domain-containing protein	237	FHY64_12520	2588711	Pelagovum pacificum	Pelagovum pacificum	True	IPR056743	domain		237	47	114	CONTINUOUS	trm5
A0A5C6MQT5	tRNA wybutosine-synthesizing protein 2 homolog	409	D4764_09G0008300	433684	Takifugu flavidus	Takifugu flavidus (sansaifugu)	True	IPR056743	domain		409	185	327	CONTINUOUS	trm5
A0A5C6NYH7	tRNA (guanine(37)-N1)-methyltransferase	456	TRMT5	433684	Takifugu flavidus	Takifugu flavidus (sansaifugu)	True	IPR056743	domain		456	231	366	CONTINUOUS	trm5
A0A5C7GP37	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	275	EZV62_028127	1000413	Acer yangbiense	Acer yangbiense	True	IPR056743	domain		275	76	176	CONTINUOUS	trm5
A0A5C7GR89	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	803	EZV62_026324	1000413	Acer yangbiense	Acer yangbiense	True	IPR056743	domain		803	598	704	CONTINUOUS	trm5
A0A5C7GS75	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	1065	EZV62_026320	1000413	Acer yangbiense	Acer yangbiense	True	IPR056743	domain		1065	870	1009	CONTINUOUS	trm5
A0A5C7HWM1	tRNA (guanine(37)-N1)-methyltransferase	543	EZV62_012713	1000413	Acer yangbiense	Acer yangbiense	True	IPR056743	domain		543	218	319	CONTINUOUS	trm5
A0A5C7IE34	tRNA (guanine(37)-N1)-methyltransferase	665	EZV62_008447	1000413	Acer yangbiense	Acer yangbiense	True	IPR056743	domain		665	456	590	CONTINUOUS	trm5
A0A5D0RKH9	TRM5/TYW2-like methyltransferase domain-containing protein	245	FVF75_08115	2603819	Maritimibacter fusiformis	Maritimibacter fusiformis	True	IPR056743	domain		245	54	121	CONTINUOUS	trm5
A0A5D2C5P7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	338	ES288_D06G074300v1	34276	Gossypium darwinii	Gossypium darwinii (Darwin's cotton)	True	IPR056743	domain		338	3	106	CONTINUOUS	trm5
A0A5D2CL15	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	802	ES288_D05G189000v1	34276	Gossypium darwinii	Gossypium darwinii (Darwin's cotton)	True	IPR056743	domain		802	609	749	CONTINUOUS	trm5
A0A5D2CL42	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	1040	ES288_D05G189000v1	34276	Gossypium darwinii	Gossypium darwinii (Darwin's cotton)	True	IPR056743	domain		1040	847	987	CONTINUOUS	trm5
A0A5D2DMN5	tRNA (guanine(37)-N1)-methyltransferase	590	ES288_D01G079000v1	34276	Gossypium darwinii	Gossypium darwinii (Darwin's cotton)	True	IPR056743	domain		590	381	514	CONTINUOUS	trm5
A0A5D2G3C4	tRNA (guanine(37)-N1)-methyltransferase	982	ES288_A06G073900v1	34276	Gossypium darwinii	Gossypium darwinii (Darwin's cotton)	True	IPR056743	domain		982	215	318	CONTINUOUS	trm5
A0A5D2GGR7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	1040	ES288_A05G182400v1	34276	Gossypium darwinii	Gossypium darwinii (Darwin's cotton)	True	IPR056743	domain		1040	847	1004	CONTINUOUS	trm5
A0A5D2GHF8	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	768	ES288_A05G182400v1	34276	Gossypium darwinii	Gossypium darwinii (Darwin's cotton)	True	IPR056743	domain		768	575	732	CONTINUOUS	trm5
A0A5D2HIZ8	tRNA (guanine(37)-N1)-methyltransferase	557	ES288_A01G077400v1	34276	Gossypium darwinii	Gossypium darwinii (Darwin's cotton)	True	IPR056743	domain		557	348	481	CONTINUOUS	trm5
A0A5D2HJ37	tRNA (guanine(37)-N1)-methyltransferase	517	ES288_A01G077400v1	34276	Gossypium darwinii	Gossypium darwinii (Darwin's cotton)	True	IPR056743	domain		517	308	441	CONTINUOUS	trm5
A0A5D2KF69	tRNA (guanine(37)-N1)-methyltransferase	424	ES332_D06G075500v1	34277	Gossypium tomentosum	Gossypium tomentosum (Hawaiian cotton)	True	IPR056743	domain		424	156	259	CONTINUOUS	trm5
A0A5D2KF94	tRNA (guanine(37)-N1)-methyltransferase	425	ES332_D06G075500v1	34277	Gossypium tomentosum	Gossypium tomentosum (Hawaiian cotton)	True	IPR056743	domain		425	156	259	CONTINUOUS	trm5
A0A5D2KFI4	tRNA (guanine(37)-N1)-methyltransferase	458	ES332_D06G075500v1	34277	Gossypium tomentosum	Gossypium tomentosum (Hawaiian cotton)	True	IPR056743	domain		458	156	259	CONTINUOUS	trm5
A0A5D2KGL3	tRNA (guanine(37)-N1)-methyltransferase	463	ES332_D06G075500v1	34277	Gossypium tomentosum	Gossypium tomentosum (Hawaiian cotton)	True	IPR056743	domain		463	156	258	CONTINUOUS	trm5
A0A5D2KI27	tRNA (guanine(37)-N1)-methyltransferase	420	ES332_D06G075500v1	34277	Gossypium tomentosum	Gossypium tomentosum (Hawaiian cotton)	True	IPR056743	domain		420	156	259	CONTINUOUS	trm5
A0A5D2KWD9	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	802	ES332_D05G188400v1	34277	Gossypium tomentosum	Gossypium tomentosum (Hawaiian cotton)	True	IPR056743	domain		802	609	749	CONTINUOUS	trm5
A0A5D2KWV5	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	1040	ES332_D05G188400v1	34277	Gossypium tomentosum	Gossypium tomentosum (Hawaiian cotton)	True	IPR056743	domain		1040	847	987	CONTINUOUS	trm5
A0A5D2M6D1	tRNA (guanine(37)-N1)-methyltransferase	590	ES332_D01G076400v1	34277	Gossypium tomentosum	Gossypium tomentosum (Hawaiian cotton)	True	IPR056743	domain		590	381	514	CONTINUOUS	trm5
A0A5D2M6H5	tRNA (guanine(37)-N1)-methyltransferase	519	ES332_D01G076400v1	34277	Gossypium tomentosum	Gossypium tomentosum (Hawaiian cotton)	True	IPR056743	domain		519	381	509	CONTINUOUS	trm5
A0A5D2Q0G7	tRNA (guanine(37)-N1)-methyltransferase	495	ES332_A06G072600v1	34277	Gossypium tomentosum	Gossypium tomentosum (Hawaiian cotton)	True	IPR056743	domain		495	219	324	CONTINUOUS	trm5
A0A5D2QGQ3	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	768	ES332_A05G184800v1	34277	Gossypium tomentosum	Gossypium tomentosum (Hawaiian cotton)	True	IPR056743	domain		768	575	715	CONTINUOUS	trm5
A0A5D2QGZ8	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	1040	ES332_A05G184800v1	34277	Gossypium tomentosum	Gossypium tomentosum (Hawaiian cotton)	True	IPR056743	domain		1040	847	987	CONTINUOUS	trm5
A0A5D2RN36	tRNA (guanine(37)-N1)-methyltransferase	557	ES332_A01G083600v1	34277	Gossypium tomentosum	Gossypium tomentosum (Hawaiian cotton)	True	IPR056743	domain		557	348	481	CONTINUOUS	trm5
A0A5D2RP96	tRNA (guanine(37)-N1)-methyltransferase	517	ES332_A01G083600v1	34277	Gossypium tomentosum	Gossypium tomentosum (Hawaiian cotton)	True	IPR056743	domain		517	308	441	CONTINUOUS	trm5
A0A5D2RQS3	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	476	ES332_A01G083600v1	34277	Gossypium tomentosum	Gossypium tomentosum (Hawaiian cotton)	True	IPR056743	domain		476	348	473	CONTINUOUS	trm5
A0A5D2UIH2	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	320	E1A91_D06G070400v1	34275	Gossypium mustelinum	Gossypium mustelinum (Cotton)	True	IPR056743	domain		320	3	106	CONTINUOUS	trm5
A0A5D2UXU6	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	1046	E1A91_D05G184900v1	34275	Gossypium mustelinum	Gossypium mustelinum (Cotton)	True	IPR056743	domain		1046	847	987	CONTINUOUS	trm5
A0A5D2UY06	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	808	E1A91_D05G184900v1	34275	Gossypium mustelinum	Gossypium mustelinum (Cotton)	True	IPR056743	domain		808	609	749	CONTINUOUS	trm5
A0A5D2W4R6	tRNA (guanine(37)-N1)-methyltransferase	590	E1A91_D01G076600v1	34275	Gossypium mustelinum	Gossypium mustelinum (Cotton)	True	IPR056743	domain		590	381	514	CONTINUOUS	trm5
A0A5D2YT47	tRNA (guanine(37)-N1)-methyltransferase	992	E1A91_A06G065700v1	34275	Gossypium mustelinum	Gossypium mustelinum (Cotton)	True	IPR056743	domain		992	215	318	CONTINUOUS	trm5
A0A5D2Z7V8	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	997	E1A91_A05G182400v1	34275	Gossypium mustelinum	Gossypium mustelinum (Cotton)	True	IPR056743	domain		997	847	986	CONTINUOUS	trm5
A0A5D2Z8S8	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	725	E1A91_A05G182400v1	34275	Gossypium mustelinum	Gossypium mustelinum (Cotton)	True	IPR056743	domain		725	575	714	CONTINUOUS	trm5
A0A5D3AA21	tRNA (guanine(37)-N1)-methyltransferase	590	E1A91_A01G072300v1	34275	Gossypium mustelinum	Gossypium mustelinum (Cotton)	True	IPR056743	domain		590	381	514	CONTINUOUS	trm5
A0A5D3AAF0	tRNA (guanine(37)-N1)-methyltransferase	550	E1A91_A01G072300v1	34275	Gossypium mustelinum	Gossypium mustelinum (Cotton)	True	IPR056743	domain		550	341	474	CONTINUOUS	trm5
A0A5D3ACB4	tRNA (guanine(37)-N1)-methyltransferase	517	E1A91_A01G072300v1	34275	Gossypium mustelinum	Gossypium mustelinum (Cotton)	True	IPR056743	domain		517	308	441	CONTINUOUS	trm5
A0A5D3AFB2	tRNA (guanine(37)-N1)-methyltransferase	509	E1A91_A01G072300v1	34275	Gossypium mustelinum	Gossypium mustelinum (Cotton)	True	IPR056743	domain		509	381	506	CONTINUOUS	trm5
A0A5D3AGC5	tRNA (guanine(37)-N1)-methyltransferase	557	E1A91_A01G072300v1	34275	Gossypium mustelinum	Gossypium mustelinum (Cotton)	True	IPR056743	domain		557	348	481	CONTINUOUS	trm5
A0A5D3B557	tRNA (guanine(37)-N1)-methyltransferase	528	TRM5	2591691	Cryptococcus floricola	Cryptococcus floricola	True	IPR056743	domain		528	255	351	CONTINUOUS	trm5
A0A5D5AKQ4	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	327	FYC77_09025	2448032	Natrialba swarupiae	Natrialba swarupiae	True	IPR056743	domain		327	140	295	CONTINUOUS	trm5
A0A5D5ART2	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	378	taw2	2448032	Natrialba swarupiae	Natrialba swarupiae	True	IPR056743	domain		378	176	346	CONTINUOUS	trm5
A0A5E4AHU1	tRNA wybutosine-synthesizing protein 2 homolog	436	MONAX_5E027121	9995	Marmota monax	Marmota monax (Woodchuck)	True	IPR056743	domain		436	191	331	CONTINUOUS	trm5
A0A5E4B781	tRNA (guanine(37)-N1)-methyltransferase	521	TRMT5	9995	Marmota monax	Marmota monax (Woodchuck)	True	IPR056743	domain		521	275	415	CONTINUOUS	trm5
A0A5E4B787	tRNA (guanine(37)-N1)-methyltransferase	504	TRMT5	9995	Marmota monax	Marmota monax (Woodchuck)	True	IPR056743	domain		504	275	415	CONTINUOUS	trm5
A0A5E4F749	tRNA wybutosine-synthesizing protein 2/3/4	1037	L3X38_021023	3755	Prunus dulcis	Prunus dulcis (Almond)	True	IPR056743	domain		1037	839	998	CONTINUOUS	trm5
A0A5E4R3J3	tRNA (guanine(37)-N1)-methyltransferase	550	LSINAPIS_LOCUS14704	189913	Leptidea sinapis	Leptidea sinapis	True	IPR056743	domain		550	199	307	CONTINUOUS	trm5
A0A5E8C3A2	tRNA (guanine(37)-N1)-methyltransferase	514	TRM5	2606893	Magnusiomyces paraingens	Magnusiomyces paraingens	True	IPR056743	domain		514	255	352	CONTINUOUS	trm5
A0A5F4W7W2	tRNA (guanine(37)-N1)-methyltransferase	574	TRMT5	9483	Callithrix jacchus	Callithrix jacchus (White-tufted-ear marmoset)	True	IPR056743	domain		574	328	490	CONTINUOUS	trm5
A0A5G2QG81	tRNA (guanine(37)-N1)-methyltransferase	504	TRMT5	9823	Sus scrofa	Sus scrofa (Pig)	True	IPR056743	domain		504	268	406	CONTINUOUS	trm5
A0A5G2RCU6	tRNA wybutosine-synthesizing protein 2 homolog	439	RNF139	9823	Sus scrofa	Sus scrofa (Pig)	True	IPR056743	domain		439	191	331	CONTINUOUS	trm5
A0A5J4NP15	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	360	DEA37_0015047	34504	Paragonimus westermani	Paragonimus westermani	True	IPR056743	domain		360	78	194	CONTINUOUS	trm5
A0A5J4Z2Z3	tRNA (guanine(37)-N1)-methyltransferase	593	FVE85_5193	35688	Porphyridium purpureum	Porphyridium purpureum (Red alga)	True	IPR056743	domain		593	326	380	CONTINUOUS	trm5
A0A5J4ZQS4	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	190	F0562_014322	561372	Nyssa sinensis	Nyssa sinensis	True	IPR056743	domain		190	2	132	CONTINUOUS	trm5
A0A5J4ZYV5	tRNA (guanine(37)-N1)-methyltransferase	540	F0562_009507	561372	Nyssa sinensis	Nyssa sinensis	True	IPR056743	domain		540	249	331	CONTINUOUS	trm5
A0A5J5A165	tRNA (guanine(37)-N1)-methyltransferase	615	F0562_010239	561372	Nyssa sinensis	Nyssa sinensis	True	IPR056743	domain		615	401	535	CONTINUOUS	trm5
A0A5J5CR20	tRNA (guanine(37)-N1)-methyltransferase	477	TRMT5	54343	Etheostoma spectabile	Etheostoma spectabile (orangethroat darter)	True	IPR056743	domain		477	245	382	CONTINUOUS	trm5
A0A5J5D840	tRNA wybutosine-synthesizing protein 2 homolog	405	FQN60_010090	54343	Etheostoma spectabile	Etheostoma spectabile (orangethroat darter)	True	IPR056743	domain		405	185	341	CONTINUOUS	trm5
A0A5J5ERT1	tRNA wybutosine-synthesizing protein 2	415	FN846DRAFT_166704	1250544	Sphaerosporella brunnea	Sphaerosporella brunnea	True	IPR056743	domain		415	212	281	CONTINUOUS	trm5
A0A5J5ESB9	tRNA (guanine(37)-N1)-methyltransferase	459	TRM5	1250544	Sphaerosporella brunnea	Sphaerosporella brunnea	True	IPR056743	domain		459	200	296	CONTINUOUS	trm5
A0A5J5F185	tRNA (guanine(37)-N1)-methyltransferase	471	TRM5	1250544	Sphaerosporella brunnea	Sphaerosporella brunnea	True	IPR056743	domain		471	211	307	CONTINUOUS	trm5
A0A5J5QYL8	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	328	ES319_D06G068800v1	3634	Gossypium barbadense	Gossypium barbadense (Sea Island cotton)	True	IPR056743	domain		328	3	106	CONTINUOUS	trm5
A0A5J5R012	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	320	ES319_D06G068800v1	3634	Gossypium barbadense	Gossypium barbadense (Sea Island cotton)	True	IPR056743	domain		320	3	106	CONTINUOUS	trm5
A0A5J5R082	tRNA (guanine(37)-N1)-methyltransferase	992	ES319_D06G068800v1	3634	Gossypium barbadense	Gossypium barbadense (Sea Island cotton)	True	IPR056743	domain		992	215	317	CONTINUOUS	trm5
A0A5J5R220	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	338	ES319_D06G068800v1	3634	Gossypium barbadense	Gossypium barbadense (Sea Island cotton)	True	IPR056743	domain		338	3	106	CONTINUOUS	trm5
A0A5J5RFH8	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	802	ES319_D05G179100v1	3634	Gossypium barbadense	Gossypium barbadense (Sea Island cotton)	True	IPR056743	domain		802	609	749	CONTINUOUS	trm5
A0A5J5RJE9	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	1040	ES319_D05G179100v1	3634	Gossypium barbadense	Gossypium barbadense (Sea Island cotton)	True	IPR056743	domain		1040	847	987	CONTINUOUS	trm5
A0A5J5SKM6	tRNA (guanine(37)-N1)-methyltransferase	590	ES319_D01G071200v1	3634	Gossypium barbadense	Gossypium barbadense (Sea Island cotton)	True	IPR056743	domain		590	381	514	CONTINUOUS	trm5
A0A5J5SKU0	tRNA (guanine(37)-N1)-methyltransferase	519	ES319_D01G071200v1	3634	Gossypium barbadense	Gossypium barbadense (Sea Island cotton)	True	IPR056743	domain		519	381	509	CONTINUOUS	trm5
A0A5J5SPE3	tRNA (guanine(37)-N1)-methyltransferase	512	ES319_D01G071200v1	3634	Gossypium barbadense	Gossypium barbadense (Sea Island cotton)	True	IPR056743	domain		512	381	510	CONTINUOUS	trm5
A0A5J5VAR1	tRNA (guanine(37)-N1)-methyltransferase	992	ES319_A06G067000v1	3634	Gossypium barbadense	Gossypium barbadense (Sea Island cotton)	True	IPR056743	domain		992	215	318	CONTINUOUS	trm5
A0A5J5VPQ2	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	768	ES319_A05G178600v1	3634	Gossypium barbadense	Gossypium barbadense (Sea Island cotton)	True	IPR056743	domain		768	575	732	CONTINUOUS	trm5
A0A5J5VQH6	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	1040	ES319_A05G178600v1	3634	Gossypium barbadense	Gossypium barbadense (Sea Island cotton)	True	IPR056743	domain		1040	847	1004	CONTINUOUS	trm5
A0A5J5WUJ1	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	337	ES319_A01G070300v1	3634	Gossypium barbadense	Gossypium barbadense (Sea Island cotton)	True	IPR056743	domain		337	209	334	CONTINUOUS	trm5
A0A5J5WVK3	tRNA (guanine(37)-N1)-methyltransferase	418	ES319_A01G070300v1	3634	Gossypium barbadense	Gossypium barbadense (Sea Island cotton)	True	IPR056743	domain		418	209	342	CONTINUOUS	trm5
A0A5J9SWW3	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	571	EJB05_50983	38414	Eragrostis curvula	Eragrostis curvula (weeping love grass)	True	IPR056743	domain		571	360	501	CONTINUOUS	trm5
A0A5J9UAW5	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	554	EJB05_30369	38414	Eragrostis curvula	Eragrostis curvula (weeping love grass)	True	IPR056743	domain		554	384	484	CONTINUOUS	trm5
A0A5J9V1I6	tRNA (guanine(37)-N1)-methyltransferase	505	EJB05_55536	38414	Eragrostis curvula	Eragrostis curvula (weeping love grass)	True	IPR056743	domain		505	174	272	CONTINUOUS	trm5
A0A5J9VRX0	tRNA wybutosine-synthesizing protein 2/3/4	1072	EJB05_12294	38414	Eragrostis curvula	Eragrostis curvula (weeping love grass)	True	IPR056743	domain		1072	878	1039	CONTINUOUS	trm5
A0A5J9VTC8	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	1040	EJB05_12282	38414	Eragrostis curvula	Eragrostis curvula (weeping love grass)	True	IPR056743	domain		1040	849	1010	CONTINUOUS	trm5
A0A5M3N6M0	tRNA (guanine(37)-N1)-methyltransferase	453	TRM5	741705	Coniophora puteana (strain RWD-64-598)	Coniophora puteana (strain RWD-64-598) (Brown rot fungus)	True	IPR056743	domain		453	200	300	CONTINUOUS	trm5
A0A5M3YMS1	tRNA (guanine(37)-N1)-methyltransferase	474	TRM5	33178	Aspergillus terreus	Aspergillus terreus	True	IPR056743	domain		474	216	311	CONTINUOUS	trm5
A0A5M9GNN8	TRAM domain-containing protein	458	rlmD	2026186	Bacillus paranthracis	Bacillus paranthracis	True	IPR056743	domain		458	310	361	CONTINUOUS	trm5
A0A5M9JX22	tRNA (guanine(37)-N1)-methyltransferase	535	TRM5	38448	Monilinia fructicola	Monilinia fructicola (Brown rot fungus)	True	IPR056743	domain		535	218	317	CONTINUOUS	trm5
